"frame","x1","x2","y1","y2","confidence","objectId","cls","cls_conf"
405,442.6,481.1,512.6,547.5,0.83,118,car,1.0
406,714.1,923.7,480.0,589.5,0.99,118,car,0.99
406,255.2,395.5,494.6,598.3,1.0,118,car,0.97
406,545.8,648.6,493.6,573.5,1.0,119,car,0.98
406,438.2,480.0,512.7,545.9,0.86,119,car,1.0
406,505.2,550.6,510.2,548.3,0.84,119,car,0.99
407,255.4,403.8,493.9,600.4,1.0,119,car,0.99
407,715.2,923.6,479.5,588.5,0.99,119,car,0.99
407,541.1,644.9,493.3,576.7,1.0,119,car,0.97
407,506.2,548.7,510.5,552.9,0.85,119,car,1.0
407,437.1,478.8,513.4,550.0,0.83,119,car,0.99
408,717.8,924.1,482.9,587.8,0.99,119,car,0.99
408,258.1,402.5,495.3,601.3,1.0,119,car,0.98
408,540.4,645.4,491.7,577.7,1.0,120,car,0.96
408,501.8,547.2,510.4,552.8,0.9,120,car,1.0
408,430.4,478.1,515.4,553.6,0.89,121,car,1.0
409,714.8,925.9,483.9,587.4,0.99,121,car,0.99
409,258.6,401.0,494.4,599.1,1.0,121,car,0.97
409,538.5,645.2,491.5,577.8,0.99,121,car,0.97
409,428.2,476.0,515.1,553.9,0.92,121,car,1.0
409,500.6,548.4,510.3,548.9,0.84,121,car,1.0
410,259.1,401.4,496.9,600.6,1.0,121,car,0.98
410,716.7,922.2,483.2,588.6,0.99,121,car,0.98
410,431.5,472.9,517.7,553.2,0.92,121,car,1.0
410,535.8,645.0,491.7,582.8,0.99,122,car,0.93
410,495.1,539.0,512.1,552.2,0.82,122,car,1.0
411,256.0,400.1,497.6,600.7,1.0,122,car,0.98
411,715.0,922.7,481.5,589.6,0.99,122,car,0.98
411,534.9,643.3,495.4,580.8,1.0,122,car,0.92
411,485.7,535.4,513.4,557.5,0.9,122,car,1.0
411,429.2,470.7,517.6,552.1,0.88,122,car,1.0
412,256.7,402.5,498.4,598.4,1.0,122,car,0.99
412,533.5,643.8,496.2,580.9,1.0,123,car,0.96
412,716.5,921.3,476.6,594.9,0.98,123,car,0.93
412,481.4,539.1,514.0,557.6,0.91,123,car,1.0
413,257.3,401.6,498.6,598.1,1.0,123,car,0.97
413,715.2,921.9,482.2,594.5,0.97,123,car,0.98
413,532.2,639.3,495.0,575.9,1.0,123,car,0.94
413,483.0,535.5,511.2,557.8,0.85,123,car,0.99
414,256.6,399.3,497.0,596.5,1.0,123,car,0.98
414,715.8,919.2,477.5,597.4,0.98,123,car,0.97
414,526.1,637.9,498.0,579.7,1.0,123,car,0.89
414,483.4,529.6,512.6,556.7,0.89,123,car,0.99
415,258.1,390.9,496.2,593.8,1.0,123,car,0.97
415,713.1,921.6,479.3,596.5,0.98,123,car,0.98
415,533.7,640.3,494.2,581.5,1.0,123,car,0.96
415,481.4,535.2,511.0,558.5,0.87,123,car,1.0
415,407.4,459.8,516.5,552.2,0.85,124,car,0.99
416,261.7,389.1,495.8,593.7,1.0,124,car,0.99
416,524.9,636.4,494.8,574.7,1.0,124,car,0.96
416,714.5,922.2,482.2,593.7,0.97,124,car,0.98
416,404.1,457.5,516.6,553.2,0.91,124,car,1.0
416,481.9,530.9,511.3,558.6,0.89,124,car,1.0
417,263.2,383.0,497.0,584.9,1.0,124,car,0.98
417,712.9,923.8,480.6,594.5,0.98,124,car,0.97
417,481.1,529.6,511.0,558.5,0.9,124,car,0.99
417,403.9,453.7,517.7,552.1,0.9,124,car,1.0
417,526.1,634.8,495.8,573.1,1.0,124,car,0.88
418,264.8,382.7,496.5,591.1,1.0,124,car,0.96
418,520.9,632.4,501.1,577.2,1.0,124,car,0.95
418,711.8,920.7,477.7,594.3,0.95,124,car,0.94
418,479.6,528.1,511.9,557.4,0.88,124,car,1.0
418,401.5,455.5,514.4,549.7,0.87,124,car,1.0
419,265.5,379.6,495.7,588.8,1.0,124,car,0.97
419,520.6,629.2,502.1,578.0,1.0,124,car,0.94
419,709.7,925.3,484.1,596.3,0.95,124,car,0.99
419,480.5,526.0,512.4,557.3,0.89,124,car,1.0
420,265.8,380.0,497.5,584.2,1.0,124,car,0.97
420,706.4,920.9,482.9,599.4,0.98,124,car,0.98
420,520.8,628.6,503.2,578.7,1.0,124,car,0.87
420,402.1,452.2,512.0,546.9,0.81,124,car,1.0
421,704.5,923.7,483.3,601.1,0.99,124,car,0.99
421,268.3,378.7,497.2,584.1,1.0,124,car,0.98
421,479.4,526.4,511.9,557.2,0.84,124,car,1.0
421,520.1,626.7,499.3,580.6,1.0,124,car,0.81
422,266.6,381.0,497.3,582.4,1.0,124,car,0.99
422,710.9,923.0,479.9,602.9,0.99,124,car,0.99
422,522.7,625.1,498.7,579.5,1.0,124,car,0.91
422,476.6,526.9,510.8,558.6,0.85,124,car,0.99
423,271.6,387.1,498.8,581.8,0.99,124,car,0.99
423,707.7,920.8,483.8,606.8,0.99,124,car,0.98
423,516.1,620.8,499.8,581.6,1.0,124,car,0.92
423,471.9,514.9,512.9,559.5,0.86,124,car,0.99
423,395.7,448.9,515.4,555.4,0.8,125,car,0.99
424,273.9,387.2,501.2,580.4,1.0,125,car,0.98
424,704.5,919.5,482.8,606.2,0.99,125,car,0.96
424,512.3,620.8,498.1,582.2,1.0,125,car,0.9
424,461.5,509.5,517.2,556.3,0.88,125,car,0.99
424,380.3,447.1,516.6,554.3,0.82,126,car,0.99
425,269.2,376.4,501.1,578.6,0.99,126,car,0.99
425,698.9,917.5,493.8,612.1,0.99,126,car,0.98
425,512.9,619.7,499.8,583.4,0.99,126,car,0.97
425,382.7,442.3,519.3,553.1,0.91,126,car,1.0
425,467.4,517.1,515.8,558.3,0.9,126,car,1.0
426,267.9,378.5,502.3,581.1,0.99,126,car,0.99
426,692.2,919.5,497.0,611.2,0.99,126,car,0.99
426,510.5,618.2,506.0,584.7,0.99,126,car,0.96
426,377.6,447.5,518.3,555.4,0.94,126,car,1.0
426,460.0,513.9,520.0,559.4,0.81,126,car,1.0
427,267.3,378.6,503.8,583.1,0.99,126,car,0.99
427,509.9,617.2,508.0,585.3,1.0,126,car,0.97
427,375.8,447.4,522.2,556.8,0.96,126,car,1.0
427,697.5,914.2,495.0,613.3,0.99,126,car,0.93
427,460.2,513.2,520.1,561.4,0.91,126,car,1.0
428,268.8,375.5,505.6,587.8,1.0,126,car,0.99
428,697.4,920.2,499.7,612.5,0.99,126,car,0.99
428,375.3,445.3,522.4,557.2,0.98,126,car,1.0
428,458.1,513.7,521.0,562.7,0.92,126,car,1.0
428,509.2,618.5,508.2,587.4,1.0,126,car,0.89
429,268.7,378.9,508.6,595.5,1.0,126,car,1.0
429,507.0,618.4,508.6,586.6,1.0,126,car,0.98
429,695.8,920.2,495.8,616.4,0.98,126,car,0.98
429,375.5,440.7,525.7,555.3,0.95,126,car,1.0
429,458.0,510.7,523.0,562.1,0.89,126,car,1.0
430,271.6,382.6,510.1,599.6,1.0,126,car,0.99
430,699.7,924.3,495.7,617.1,0.99,126,car,0.98
430,375.1,443.5,524.1,556.2,0.97,126,car,1.0
430,506.2,617.4,511.3,585.9,0.99,126,car,0.95
430,455.6,509.2,523.9,563.5,0.88,126,car,1.0
431,270.7,376.3,512.2,593.0,0.99,126,car,1.0
431,377.4,439.4,522.8,558.8,0.98,126,car,1.0
431,695.7,931.0,498.5,616.5,0.99,126,car,0.98
431,507.2,616.2,511.5,586.8,0.99,126,car,0.91
431,457.8,509.6,522.9,564.9,0.89,126,car,1.0
432,374.8,437.9,525.2,559.5,0.99,126,car,1.0
432,271.5,373.7,513.1,585.1,0.99,126,car,0.99
432,698.9,927.5,498.8,615.8,0.99,126,car,0.99
432,491.6,613.1,513.6,586.6,0.99,126,car,0.95
432,457.7,508.0,524.0,565.8,0.89,126,car,1.0
433,270.5,373.4,513.0,585.2,0.99,126,car,1.0
433,375.8,437.4,524.6,559.4,0.98,126,car,1.0
433,696.1,930.8,498.2,616.1,1.0,126,car,0.98
433,493.1,609.5,512.2,585.1,1.0,126,car,0.98
433,458.8,510.1,522.9,565.9,0.81,126,car,1.0
434,375.8,437.4,525.1,560.0,0.99,126,car,1.0
434,272.8,377.9,511.4,583.1,0.99,126,car,1.0
434,697.1,929.5,499.1,616.3,1.0,126,car,0.99
434,499.2,610.2,511.4,586.3,0.99,126,car,0.91
434,458.1,511.0,523.1,567.8,0.9,126,car,1.0
435,696.5,929.6,494.7,618.4,0.99,126,car,0.99
435,374.3,436.4,525.2,558.5,0.98,126,car,1.0
435,273.7,376.5,511.2,582.0,0.98,126,car,0.99
435,498.3,609.2,509.7,585.1,0.99,126,car,0.93
435,455.3,507.8,523.3,566.4,0.92,126,car,1.0
436,693.9,932.1,493.1,620.3,1.0,126,car,1.0
436,374.4,436.4,525.6,558.9,0.98,126,car,1.0
436,271.9,371.2,512.0,579.4,0.97,126,car,0.99
436,494.7,607.9,510.7,585.1,1.0,126,car,0.94
436,456.4,503.4,523.1,565.4,0.88,126,car,1.0
437,695.9,934.8,494.7,619.7,1.0,126,car,1.0
437,374.0,435.7,524.7,557.9,0.98,126,car,1.0
437,484.4,602.5,510.7,584.8,0.99,126,car,0.96
437,276.2,375.8,511.9,578.1,0.96,126,car,0.99
438,699.9,933.0,496.1,617.6,1.0,126,car,0.99
438,373.6,436.5,526.3,558.0,0.98,126,car,1.0
438,494.4,608.0,510.2,585.2,0.99,126,car,0.97
438,270.2,372.3,512.1,576.7,0.95,126,car,0.99
439,699.2,935.9,497.3,616.3,1.0,126,car,0.99
439,377.7,434.2,529.7,557.4,0.97,126,car,1.0
439,494.0,608.8,511.4,582.8,1.0,126,car,0.97
439,455.9,504.9,523.7,564.7,0.93,126,car,1.0
439,276.2,376.2,512.4,577.7,0.94,126,car,0.99
440,701.2,938.8,493.9,619.1,1.0,126,car,0.97
440,494.2,607.9,510.1,584.7,1.0,126,car,0.97
440,375.7,436.1,529.4,556.7,0.96,126,car,1.0
440,277.7,376.9,512.8,574.7,0.92,126,car,0.99
440,455.7,506.1,524.6,564.0,0.89,126,car,1.0
441,698.3,941.4,495.5,618.7,1.0,126,car,0.99
441,492.8,607.8,509.8,585.4,1.0,126,car,0.99
441,374.3,436.7,528.9,557.5,0.97,126,car,1.0
441,278.5,377.6,512.5,577.5,0.93,126,car,0.99
441,454.5,506.7,523.3,565.6,0.91,126,car,1.0
442,705.9,936.9,494.6,618.6,1.0,126,car,0.99
442,485.1,601.1,511.0,583.6,1.0,126,car,0.99
442,375.6,435.3,526.7,557.4,0.96,126,car,1.0
442,279.2,377.5,512.5,577.4,0.95,126,car,0.99
442,455.6,505.5,521.4,565.2,0.87,126,car,1.0
443,702.3,945.9,494.6,618.5,1.0,126,car,0.99
443,375.6,435.0,524.3,556.5,0.98,126,car,1.0
443,482.0,603.2,511.0,584.7,0.99,126,car,0.97
443,282.3,375.8,512.4,576.1,0.95,126,car,0.99
443,455.4,504.6,522.1,564.2,0.83,126,car,1.0
444,373.2,435.2,524.7,557.6,0.98,126,car,1.0
444,482.8,603.9,510.9,585.1,1.0,126,car,0.98
444,715.7,946.9,496.7,619.6,1.0,126,car,0.98
444,281.2,378.7,512.5,577.2,0.93,126,car,0.99
444,455.0,503.7,523.8,565.9,0.84,126,car,1.0
445,370.9,434.9,524.9,558.6,0.98,126,car,1.0
445,713.2,949.5,496.2,620.7,1.0,126,car,0.99
445,492.9,609.1,511.5,585.7,1.0,126,car,0.98
445,283.3,377.3,512.3,578.6,0.95,126,car,0.99
445,454.7,504.2,524.6,566.0,0.86,126,car,1.0
446,716.3,949.7,496.3,620.8,1.0,126,car,0.99
446,493.9,609.5,510.1,586.3,1.0,126,car,0.99
446,369.1,433.2,524.5,558.7,0.98,126,car,1.0
446,284.5,375.8,512.3,577.7,0.95,126,car,0.99
446,454.8,505.3,523.8,566.7,0.9,126,car,1.0
447,717.5,947.1,497.5,620.0,1.0,126,car,0.99
447,491.8,610.0,510.7,587.3,1.0,126,car,0.98
447,370.7,431.6,524.5,558.5,0.98,126,car,1.0
447,286.7,375.9,513.0,581.1,0.95,126,car,0.99
447,454.3,503.6,525.1,565.5,0.91,126,car,1.0
448,716.0,950.3,495.8,621.7,1.0,126,car,0.99
448,494.4,609.0,510.2,587.0,1.0,126,car,0.98
448,370.4,429.7,525.1,558.5,0.97,126,car,1.0
448,286.3,374.5,513.2,579.2,0.94,126,car,0.99
448,454.6,503.6,523.9,564.1,0.88,126,car,1.0
449,490.6,609.5,509.8,586.6,1.0,126,car,0.99
449,712.8,953.6,496.0,621.3,1.0,126,car,0.99
449,371.9,429.8,525.5,558.6,0.97,126,car,1.0
449,286.5,376.3,513.1,579.5,0.96,126,car,0.99
450,490.1,610.9,510.6,586.0,1.0,126,car,1.0
450,716.4,951.3,495.7,622.8,1.0,126,car,0.98
450,375.4,429.5,527.2,557.0,0.97,126,car,1.0
450,287.4,375.1,515.0,577.1,0.94,126,car,0.99
451,479.7,606.1,509.1,583.5,1.0,126,car,0.99
451,713.7,960.3,490.9,622.5,1.0,126,car,0.99
451,369.6,429.9,521.9,555.7,0.97,126,car,1.0
451,286.6,375.9,513.6,579.7,0.96,126,car,1.0
451,1063.3,1277.6,526.8,717.2,0.83,127,car,1.0
452,480.0,604.1,509.3,583.6,1.0,127,car,0.99
452,717.0,957.2,490.7,623.2,1.0,127,car,0.98
452,369.6,428.2,521.7,555.6,0.96,127,car,1.0
452,287.9,373.8,514.3,573.8,0.94,127,car,0.99
453,714.7,959.0,493.5,620.6,1.0,127,car,0.99
453,482.3,604.2,508.6,584.7,0.99,127,car,0.98
453,1094.8,1279.1,542.6,720.7,0.96,127,car,1.0
453,364.9,430.6,521.6,556.3,0.95,127,car,1.0
453,288.0,373.7,513.9,576.2,0.91,127,car,0.99
454,480.7,605.6,508.3,582.9,1.0,127,car,0.98
454,717.1,956.6,493.0,621.2,0.99,127,car,0.99
454,364.2,430.2,520.9,556.1,0.93,127,car,1.0
454,287.9,372.5,513.1,574.5,0.93,127,car,0.99
454,1116.6,1278.9,529.3,711.9,0.92,127,car,1.0
455,712.3,962.6,493.1,621.4,1.0,127,car,1.0
455,480.1,606.1,507.7,582.3,1.0,127,car,0.99
455,290.5,371.6,512.1,571.5,0.91,127,car,0.99
455,360.6,427.0,520.2,556.7,0.89,127,car,1.0
455,1147.9,1282.6,528.9,695.6,0.86,127,car,1.0
456,712.1,963.6,492.0,623.1,1.0,127,car,0.99
456,489.1,612.2,509.7,584.6,1.0,127,car,0.99
456,369.5,425.7,521.8,555.3,0.96,127,car,1.0
456,291.1,369.9,513.2,573.4,0.91,127,car,0.99
456,1164.6,1282.0,536.9,701.2,0.89,127,car,1.0
456,453.6,506.1,522.7,565.5,0.88,127,car,1.0
457,712.2,966.0,492.1,623.2,1.0,127,car,1.0
457,480.6,607.0,509.5,583.4,1.0,127,car,0.99
457,371.0,424.4,523.0,556.2,0.96,127,car,1.0
457,454.6,505.0,522.3,564.9,0.87,127,car,1.0
457,292.1,369.4,513.2,567.7,0.86,127,car,0.99
457,1183.4,1281.8,544.5,700.5,0.83,127,car,0.98
458,712.8,971.9,494.3,623.6,1.0,127,car,1.0
458,486.5,614.0,510.9,585.0,1.0,127,car,0.99
458,370.6,424.9,522.3,556.1,0.94,127,car,1.0
458,291.7,370.4,513.6,568.7,0.91,127,car,0.99
458,454.7,506.7,522.0,565.4,0.87,127,car,1.0
459,484.9,614.8,510.4,584.8,1.0,127,car,1.0
459,716.4,972.9,494.9,623.4,1.0,127,car,0.99
459,371.2,424.6,521.4,556.9,0.95,127,car,1.0
459,291.4,371.3,513.6,566.6,0.88,127,car,0.99
459,455.6,505.6,521.7,565.5,0.87,127,car,1.0
460,485.2,615.1,509.3,585.1,1.0,127,car,1.0
460,718.8,973.5,491.8,626.4,1.0,127,car,0.99
460,368.6,425.1,521.6,556.6,0.95,127,car,1.0
460,456.4,504.9,521.3,565.5,0.86,127,car,1.0
460,292.8,370.7,513.0,567.2,0.85,127,car,0.99
461,724.0,987.4,487.6,628.3,1.0,127,car,1.0
461,474.0,614.0,509.2,584.3,1.0,127,car,1.0
461,366.3,421.7,520.3,556.2,0.94,127,car,1.0
461,292.9,369.5,513.0,569.9,0.93,127,car,0.99
461,455.9,505.3,522.3,564.8,0.84,127,car,1.0
462,720.2,999.6,482.4,636.8,1.0,127,car,1.0
462,474.3,611.9,508.9,583.7,0.99,127,car,1.0
462,365.2,422.2,520.1,557.0,0.92,127,car,1.0
462,294.8,370.8,514.2,568.0,0.82,127,car,0.99
463,718.2,1002.6,482.5,640.5,1.0,127,car,1.0
463,472.8,615.2,510.3,581.9,1.0,127,car,1.0
463,358.9,422.6,520.9,556.4,0.9,127,car,1.0
463,294.2,370.5,513.5,566.7,0.81,127,car,0.99
464,724.5,1004.2,485.5,630.7,1.0,127,car,1.0
464,482.6,620.9,509.8,582.9,0.99,127,car,1.0
464,356.9,424.2,520.9,556.0,0.91,127,car,1.0
465,713.6,1008.4,484.8,634.7,1.0,127,car,1.0
465,483.5,620.3,510.0,582.5,0.99,127,car,1.0
465,358.6,423.0,521.7,555.6,0.95,127,car,1.0
466,482.8,617.3,509.2,583.5,0.99,127,car,1.0
466,737.4,1000.7,484.6,629.5,0.99,127,car,1.0
466,359.8,422.7,521.4,555.6,0.93,127,car,1.0
467,474.0,615.1,509.0,583.5,1.0,127,car,1.0
467,739.1,1006.9,485.4,628.6,0.99,127,car,1.0
467,360.3,421.0,521.1,555.6,0.94,127,car,1.0
468,486.4,617.5,509.3,584.4,1.0,127,car,1.0
468,736.2,1011.3,484.4,629.8,0.99,127,car,1.0
468,362.8,417.7,520.9,554.8,0.94,127,car,1.0
468,293.5,371.2,513.4,574.5,0.82,127,car,0.99
469,502.4,623.6,506.7,586.2,1.0,127,car,1.0
469,745.5,1021.5,486.7,626.5,0.99,127,car,1.0
469,361.0,419.9,522.4,555.2,0.97,127,car,1.0
469,292.0,371.1,513.2,569.1,0.88,127,car,0.99
470,502.5,625.5,507.0,587.9,1.0,127,car,1.0
470,362.7,419.0,521.1,556.2,0.95,128,car,1.0
470,744.5,1026.2,485.6,627.6,0.95,128,car,0.99
470,292.6,371.4,513.4,574.1,0.92,128,car,0.99
470,455.0,511.6,519.6,571.4,0.81,128,car,1.0
471,503.0,624.9,507.0,588.3,0.99,128,car,0.99
471,293.8,371.1,513.2,569.8,0.95,128,car,0.99
471,744.0,1025.8,485.2,629.1,0.95,128,car,0.99
471,364.3,416.1,521.1,556.0,0.92,129,car,1.0
472,503.6,625.7,505.7,588.7,0.99,129,car,0.99
472,362.7,417.3,521.7,557.7,0.98,129,car,1.0
472,292.2,367.9,513.3,569.6,0.95,130,car,0.99
472,744.3,1026.5,484.3,630.3,0.93,130,car,0.99
473,501.9,626.0,505.3,588.5,1.0,130,car,0.99
473,363.3,416.1,522.6,557.5,0.97,130,car,1.0
473,287.4,368.9,513.3,570.9,0.96,130,car,0.99
473,748.7,1042.5,483.3,631.3,0.94,130,car,1.0
473,457.6,512.4,519.5,571.4,0.83,130,car,1.0
474,363.9,414.0,521.8,556.1,0.98,130,car,1.0
474,505.1,623.8,504.5,587.9,0.98,130,car,0.99
474,285.4,370.7,513.1,571.3,0.95,130,car,0.99
474,749.2,1022.0,482.8,630.6,0.94,130,car,1.0
474,457.9,513.5,518.9,571.2,0.86,130,car,1.0
475,501.1,629.3,504.0,588.2,0.99,130,car,0.99
475,363.7,413.3,521.9,556.6,0.98,130,car,1.0
475,284.7,370.8,512.1,574.8,0.97,130,car,0.99
475,750.8,1049.8,482.5,629.4,0.91,130,car,0.99
475,460.6,511.7,520.8,571.0,0.84,130,car,1.0
476,495.4,630.4,500.5,587.7,0.99,130,car,0.99
476,360.6,413.0,520.9,556.4,0.98,130,car,1.0
476,282.4,370.6,511.4,577.0,0.97,130,car,0.99
476,756.5,1019.8,481.1,617.7,0.86,130,car,1.0
477,359.7,413.5,521.5,556.7,0.99,130,car,1.0
477,497.1,631.8,502.1,588.4,0.99,130,car,0.99
477,283.9,369.4,511.8,574.7,0.97,130,car,0.99
477,753.0,1056.9,482.9,615.9,0.86,130,car,1.0
478,496.5,635.2,503.1,587.8,1.0,130,car,1.0
478,362.1,412.9,523.2,556.8,0.97,130,car,1.0
478,286.3,369.2,510.6,571.9,0.97,130,car,0.99
478,463.6,508.9,520.2,566.2,0.82,130,car,1.0
479,499.2,635.6,500.4,587.6,1.0,130,car,0.98
479,360.3,411.8,519.5,555.3,0.94,130,car,1.0
479,284.9,369.3,509.1,570.3,0.95,130,car,0.99
479,463.1,511.8,520.6,565.4,0.84,130,car,1.0
480,497.4,635.2,498.0,585.4,1.0,130,car,0.99
480,362.3,410.1,519.5,555.8,0.98,130,car,1.0
480,276.2,366.3,507.0,568.5,0.95,130,car,0.98
480,765.8,1071.5,481.6,619.3,0.89,130,car,1.0
481,498.9,637.2,499.3,588.0,1.0,130,car,0.98
481,361.4,409.9,519.9,556.1,0.97,130,car,1.0
481,277.3,366.0,507.4,568.3,0.96,130,car,0.99
481,775.0,1055.5,481.3,619.1,0.86,130,car,0.99
482,498.0,638.3,497.3,585.8,1.0,130,car,0.99
482,363.3,409.2,520.1,556.4,0.95,130,car,1.0
482,275.1,367.0,506.7,566.7,0.94,130,car,0.99
482,774.1,1072.7,479.0,617.3,0.89,130,car,1.0
483,500.3,640.1,497.8,587.6,1.0,130,car,0.99
483,362.8,409.8,521.2,556.4,0.96,130,car,1.0
483,281.5,368.8,505.5,568.6,0.96,130,car,0.99
484,498.8,642.1,497.2,588.7,1.0,130,car,0.99
484,362.2,409.4,519.9,556.1,0.98,130,car,1.0
484,274.5,367.3,506.2,566.3,0.95,130,car,0.99
484,469.4,523.8,512.7,567.4,0.87,130,car,1.0
485,497.8,644.3,495.0,587.5,0.99,130,car,0.98
485,363.4,409.7,519.8,556.0,0.97,130,car,1.0
485,273.9,367.7,507.8,567.3,0.94,130,car,0.99
486,503.2,650.9,494.9,588.2,0.99,130,car,0.99
486,363.5,410.4,519.5,556.1,0.97,130,car,1.0
486,273.7,367.7,507.5,569.4,0.96,130,car,0.99
486,793.6,1035.9,477.3,621.0,0.87,130,car,0.99
487,507.0,648.8,495.0,591.1,1.0,130,car,0.98
487,362.2,408.9,520.0,554.7,0.98,130,car,1.0
487,275.6,366.7,508.0,568.7,0.97,130,car,0.98
487,470.9,527.2,514.1,566.9,0.85,130,car,1.0
488,507.8,652.2,492.7,590.0,1.0,130,car,0.98
488,361.8,408.1,519.5,554.6,0.97,130,car,1.0
488,276.5,366.7,505.9,568.6,0.97,130,car,0.99
488,474.6,525.3,515.2,567.5,0.87,130,car,1.0
489,509.0,653.0,493.2,591.5,1.0,130,car,0.99
489,283.9,368.3,506.5,568.1,0.96,130,car,0.98
489,361.3,410.7,522.0,553.3,0.94,130,car,1.0
489,474.3,525.2,515.3,567.5,0.85,130,car,1.0
490,507.3,654.4,493.1,591.3,0.99,130,car,0.98
490,276.2,367.3,506.3,567.6,0.98,130,car,0.99
490,362.3,410.4,521.3,552.7,0.92,130,car,1.0
490,472.7,530.1,513.9,567.6,0.87,130,car,1.0
490,806.0,1022.1,476.9,620.5,0.85,130,car,0.99
491,509.3,650.3,492.3,591.5,0.99,130,car,0.97
491,273.8,367.2,506.9,568.2,0.95,130,car,0.98
491,473.2,529.3,512.9,568.0,0.9,130,car,1.0
491,361.4,409.4,517.0,551.9,0.9,130,car,1.0
492,515.5,661.4,491.6,595.2,1.0,130,car,0.98
492,275.9,366.5,506.8,567.4,0.97,130,car,0.98
492,360.4,409.2,517.0,551.6,0.92,130,car,1.0
492,473.2,529.9,512.2,567.2,0.9,130,car,1.0
493,359.3,407.9,515.5,554.4,0.97,130,car,1.0
493,277.1,366.1,505.2,568.1,0.98,130,car,0.98
493,512.6,660.0,490.9,598.4,1.0,130,car,0.97
493,472.6,531.7,512.6,568.0,0.88,130,car,1.0
494,510.1,661.1,493.4,598.0,1.0,130,car,0.99
494,357.8,407.0,515.5,554.9,0.96,130,car,1.0
494,276.9,367.2,504.5,564.0,0.97,130,car,0.99
495,504.1,673.8,487.6,597.6,1.0,130,car,1.0
495,276.4,366.9,505.5,562.5,0.96,130,car,0.99
495,358.2,406.9,515.5,553.2,0.93,130,car,1.0
496,507.2,671.3,488.7,598.9,1.0,130,car,1.0
496,275.7,367.7,506.2,561.8,0.97,130,car,0.99
496,356.5,407.0,515.3,553.0,0.91,130,car,1.0
497,504.6,676.0,492.4,598.8,0.99,130,car,0.99
497,273.2,367.2,504.7,560.6,0.96,130,car,0.99
497,357.5,404.4,514.5,550.1,0.91,130,car,1.0
498,504.3,678.3,492.1,597.1,0.99,130,car,0.99
498,275.3,366.0,507.4,564.9,0.98,130,car,0.99
498,357.3,404.1,514.9,549.4,0.87,130,car,1.0
498,796.8,1247.4,452.4,646.6,0.82,131,car,0.99
499,507.7,677.4,492.7,598.0,1.0,131,car,0.98
499,275.6,366.8,507.9,564.4,0.98,131,car,0.99
499,359.0,409.9,517.4,550.8,0.84,131,car,1.0
500,505.0,681.2,494.5,598.3,0.99,131,car,0.98
500,275.0,367.9,507.8,567.1,0.98,131,car,0.99
500,358.5,406.4,515.2,555.5,0.95,131,car,1.0
500,826.2,1259.0,448.8,655.7,0.8,131,car,0.98
501,276.5,367.0,508.1,570.9,0.99,131,car,0.99
501,357.0,406.5,517.3,557.7,0.95,131,car,1.0
501,474.1,533.1,516.2,570.2,0.94,131,car,1.0
501,524.3,685.9,492.4,602.0,1.0,131,car,0.88
502,277.0,367.4,509.5,570.9,0.98,131,car,0.99
502,356.0,407.6,518.1,557.0,0.95,131,car,1.0
502,475.6,539.6,514.3,572.3,0.95,131,car,0.99
502,524.4,687.3,492.4,606.0,1.0,131,car,0.86
503,278.8,366.2,508.2,572.4,0.99,131,car,0.99
503,357.2,407.4,517.5,556.1,0.97,131,car,1.0
503,477.6,542.7,516.9,571.7,0.93,131,car,0.99
503,862.2,1026.7,500.1,635.1,0.9,132,car,0.99
503,177.7,241.4,510.7,544.8,0.81,133,car,1.0
503,536.1,692.3,492.0,607.8,0.99,133,car,0.74
504,357.1,409.9,519.6,556.2,0.99,133,car,1.0
504,286.4,368.4,509.9,575.1,0.99,133,car,0.99
504,478.6,543.0,516.7,571.6,0.96,133,car,0.99
504,863.6,1035.3,496.0,645.0,0.93,133,car,0.99
504,537.3,692.6,495.5,612.1,1.0,133,car,0.89
504,179.0,237.1,510.5,542.8,0.87,133,car,1.0
505,354.8,410.5,519.2,557.2,0.98,133,car,1.0
505,287.9,369.2,509.8,575.3,0.99,133,car,0.99
505,480.0,543.3,516.1,573.0,0.96,133,car,1.0
505,875.9,1032.1,502.9,645.2,0.93,133,car,0.99
505,535.7,698.2,496.9,611.5,1.0,133,car,0.86
505,178.3,240.3,512.4,546.4,0.82,133,car,1.0
506,357.2,410.9,519.9,557.2,0.97,134,car,1.0
506,287.7,373.0,511.0,574.6,0.98,134,car,0.98
506,480.5,549.2,514.4,573.9,0.96,134,car,1.0
506,535.8,700.2,493.0,613.3,1.0,134,car,0.92
506,179.3,238.7,511.6,546.6,0.86,134,car,1.0
507,355.1,413.9,518.8,557.6,0.97,134,car,1.0
507,285.9,372.0,509.6,574.9,0.98,134,car,0.97
507,479.1,554.8,515.8,573.8,0.95,134,car,0.98
507,178.0,238.8,512.8,547.0,0.84,134,car,1.0
507,541.7,705.6,494.3,614.1,1.0,134,car,0.79
508,355.2,413.2,519.6,557.4,0.99,135,car,1.0
508,286.8,370.0,510.9,573.7,0.98,135,car,0.98
508,480.1,549.0,519.6,574.4,0.96,135,car,0.98
508,176.9,236.3,511.5,547.2,0.81,135,car,0.99
508,553.3,718.4,488.0,611.0,1.0,136,car,0.7
508,540.5,710.6,500.8,617.9,0.94,137,truck,0.69
509,359.4,414.8,518.9,558.2,0.99,138,car,1.0
